title,variant,price,imgUrl,link,l1,l2,inviteId,modelId,final_1688_link,price judge,update date,itemid,最大价格,tag,共有model数
Dermaveen 无皂洗液（500毫升）,无皂基 500毫升,21.66,https://cf.shopee.com.my/file/sg-11134202-7rbl8-llhi5ynirics6a,http://shopee.com.my/product/51955982/10393969475,Bath & Body Care,Body Wash & Soap,IVCN202604031986,350523645163,https://detail.1688.com/offer/993332293907.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23cf.shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,04-07发布,10393969475,34.34,四月热招,1
哈比比牛奶去角质皂 50克 | 腋下美白皂，温和去角质，淡化黑斑和疤痕,20个（袋装）,17.4,https://cf.shopee.ph/file/ph-11134207-81zto-ml535qsrttzhc3,http://shopee.ph/product/23053955/26440052863,Bath & Body Care,Body Wash & Soap,IVCN202604031988,286124785198,https://detail.1688.com/offer/964415294632.html?kj_agent_plugin=aliprice&fromkv=xytTrace:212b9de517748520314856277e0e9d&token=83PeoODH4A1xlyPjH73lvpLjrHKCW4B5rh848K6zyDX%2BYxL53Il2IOvQvS1vefk2,1688链接,04-07发布,26440052863,22.66,四月热招,1
生物素胶原蛋白洗发水和护发素套装 500毫升,生物素胶原蛋白洗发水和护发素套装 500毫升,6.72,https://cf.shopee.vn/file/vn-11134207-7ra0g-m9vwfxod0ygy63,http://shopee.vn/product/17866875/26036734953,Beauty Sets & Packages,null,IVCN202604031990,149185974318,https://detail.1688.com/offer/670582345487.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,04-07发布,26036734953,27.74,四月热招,1
黑色染发洗发水 500ml 天然摩洛哥坚果油精华洗发水 速效染发膏 持久染发剂 女士专用,所以,9,https://cf.shopee.com.br/file/sg-11134201-7rbkv-lphdtg0xs3bx0d,http://shopee.com.br/product/1019371592/22863702501,Hair Care,Hair Styling,IVCN202604031992,148503339133,https://detail.1688.com/offer/624221485684.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2108837b17738940841884793e1095&token=g1f6zqhGk5OXUmpLWMXCkFc%2Bsnf08AwmSnzD9iUO4VS6zxJA%2BYYADctWA9AjuIEK,1688链接,04-07发布,22863702501,18.53,四月热招,1
TEELA - 正宗肌肉关节按摩霜，多层按摩霜，适用于肌肉、关节、颈部、肩部和背部，TEELA 100毫升,1盒,2,https://cf.shopee.vn/file/vn-11134207-7ra0g-m8zoghlh877m06,http://shopee.vn/product/283732401/6077620841,Bath & Body Care,Massage Oil,IVCN202604031994,243291995012,https://detail.1688.com/offer/800610904704.html?spm=a26352.13672862.offerlist.4.55b21a04ooGO5j&offerId=800610904704&sortType=&pageId=&abBizDataType=cbuOffer&trace_log=normal&uuid=b937d4ddc8814aa1b9d72fa87af07ec0&skuId=5581117741510&forcePC=1774597477684,1688链接,04-07发布,6077620841,22.94,四月热招,1
【芳香】柔和玉兰檀香身体油 100ml,【芳香】柔和玉兰檀香身体油 100ml,13.5,https://cf.shopee.vn/file/sg-11134207-8262p-mjbannvpeewxea,http://shopee.vn/product/497246951/54804427673,Bath & Body Care,Body Oil,IVCN202604031996,365415652642,https://detail.1688.com/offer/875686884690.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i19&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,04-07发布,54804427673,67.5,四月热招,1
8/3 礼盒套装：Tesori d'Oriente 意大利香氛沐浴露，持久留香（6 小时），红火龙果，棕色莲花。,1个日光浴池+盒子,22.1,https://cf.shopee.vn/file/vn-11134207-820l4-mfxujkc87gnic2,http://shopee.vn/product/1041494235/24437082834,Bath & Body Care,Body Wash & Soap,IVCN202604031998,205464447223,https://detail.1688.com/offer/850623661113.html?kj_agent_plugin=aliprice&fromkv=xytTrace:212b9de517745821792478517e102b&token=IOx7ZC6ZTES8ChshULbZbJu2h2dbRLu%2FYaUDvEd1pN%2Bgu613QZ2kzht8LYY%2Fx8ZM,1688链接,04-07发布,24437082834,22.1,四月热招,1
SaoLa 身体按摩油，含生姜提取物，舒缓疼痛，促进睡眠，令肌肤柔软光滑，30毫升，100毫升,天年健，100毫升,5.5,https://cf.shopee.vn/file/vn-11134207-81ztc-ml75lmf3tddtde,http://shopee.vn/product/24879770/8764967721,Bath & Body Care,Massage Oil,IVCN202604032000,217410248800,https://detail.1688.com/offer/659986820842.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i40&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,04-07发布,8764967721,17.25,四月热招,3
O Boticário Cuide-se Bem Deleite 保湿套装 + 200ml 身体喷雾,O Boticário Cuide-se Bem Deleite 保湿套装 + 200ml 身体喷雾,28.5,https://cf.shopee.com.br/file/sg-11134201-7rd4z-lwys0ovc76923a,http://shopee.com.br/product/282271428/23197606634,Beauty Sets & Packages,null,IVCN202604032002,129645637860,https://detail.1688.com/offer/657798995136.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688链接,04-07发布,23197606634,99.02,四月热招,1
MUSECOS 骨骼关节止痛按摩凝胶 50g – 缓解手脚疼痛、麻木和刺痛，提供放松按摩。,3 狩猎,13.5,https://cf.shopee.vn/file/vn-11134207-820l4-mj6vaptaqscg17,http://shopee.vn/product/1551507610/57554291152,Bath & Body Care,Massage Oil,IVCN202604032004,340402874237,https://detail.1688.com/offer/1030803969876.html?spm=a26352.b28411319/2508.0.0,1688链接,04-07发布,57554291152,18.24,四月热招,1
硫磺沐浴露，背部痤疮清洁剂，毛囊炎清洁剂，深层清洁污垢并改善痤疮，500克,买二送一。,17.4,https://cf.shopee.vn/file/vn-11134207-7ras8-mc1i61mhxabybf,http://shopee.vn/product/962219008/26681273315,Bath & Body Care,Body Wash & Soap,IVCN202604032006,208363392782,https://detail.1688.com/offer/931430860788.html?spm=a26352.b28411319/2508.0.0,1688链接,04-07发布,26681273315,22.4,四月热招,1
Pielsana 高级抗衰老保湿乳液 - 3 瓶装 x 200 毫升,Pielsana 高级抗衰老保湿乳液 - 3 瓶装 x 200 毫升,21.6,https://cf.shopee.com.br/file/sg-11134201-8262u-mj731c0tvz0n39,http://shopee.com.br/product/516145066/20774696558,Bath & Body Care,"Body Cream, Lotion & Butter",IVCN202604032008,88628424934,https://detail.1688.com/offer/947488897884.html?spm=a26352.13672862.offerlist.31.1fda1e62H3siZh&cosite=-&tracelog=p4p&_p_isad=1&clickid=6ca80204bda34e3db0917337e758eebf&sessionid=add95ff03503791811aa2b36e09c5851,1688链接,04-07发布,20774696558,31.99,四月热招,1
正品 TOPIK❤袋装/❤瓶装/用于头发蛋白纤维粉,黑色 - 瓶,10,https://cf.shopee.com.br/file/sg-11134201-8226e-mht02g34jsp2e0,http://shopee.com.br/product/1602504121/51302536091,Hair Care,Hair Styling,IVCN202604032010,410244805026,https://detail.1688.com/offer/992466109032.html?spm=a26352.b28411319/2508.0.0,1688链接,04-07发布,51302536091,10,四月热招,2
【买一送一】格鲁特博士丰盈洗发水 385毫升 | 针对脱发、头发稀疏、发量增多、保湿,[B1T1] 洗发水 2 瓶装,42,https://cf.shopee.ph/file/ph-11134207-81ztc-mf7ryi7r5jbg40,http://shopee.ph/product/1612802710/29743209630,Hair Care,Shampoo,IVCN202604032012,224589495834,https://detail.1688.com/offer/997081468449.html?lang=zh&kjSource=pc&fromkv=refer%3AHVDFOR2TGRCFGTSGKJLUWVCDKFGDINCUKNHFUUKIIFMVISKOKJMUOUJSIRJVQM2NJ5BEMV2LGZGFQTRVLJDUSVJTIZGUMWSHI4ZEGN2HIUZVIT2OIJIUOQK2KRDU2WS2I5ATERCFLAZTGUCVHU6T2PJ5JU111111&bizType=saasTool&customerId=alipriceLP,1688链接,04-07发布,29743209630,123.29,四月热招,1
Hair to Mi 护发滋养液 头皮护理营养液 100毫升,不含雪松的生发液,47.75,https://cf.shopee.com.my/file/my-11134207-820l9-mijwdxhdgd8nda,http://shopee.com.my/product/877120492/19385852893,Hair Care,Hair Treatment,IVCN202604032014,307429590867,https://detail.1688.com/offer/680998212837.html?spm=a26352.13672862.offerlist.12.e7234234fPinSv&offerId=680998212837&sortType=&pageId=&abBizDataType=cbuOffer&trace_log=normal&uuid=158dc00f13794555bb504c6c5203b724&skuId=5056579251001&forcePC=1774515532223,1688链接,04-07发布,19385852893,47.76,四月热招,1
OH WHITENING 美白总部 | 永恒美白 Oh White 美白套装（乳液 + 精华液）,套装组合 70毫升/10克,0.7,https://cf.shopee.com.my/file/sg-11134201-821dw-mhbq8haybhn147,http://shopee.com.my/product/1376735643/48853116177,Beauty Sets & Packages,null,IVCN202604032016,335297829073,无同款,1688链接,04-07发布,48853116177,10.29,四月热招,1
New Me Miracle Glowing Lotion 神花美白身体乳《升级版》,3瓶装开斋节优惠,27,https://cf.shopee.com.my/file/my-11134207-820lg-mlitkef5snpd97,http://shopee.com.my/product/197492993/20025330004,Bath & Body Care,"Body Cream, Lotion & Butter",IVCN202604032018,420231591154,https://detail.1688.com/offer/983473666859.html?spm=a26352.13672862.offerlist.4.60f172a2zmLVVL&offerId=983473666859&sortType=&pageId=&abBizDataType=cbuOffer&hotSaleSkuId=5953748765028&trace_log=normal&uuid=2daaa4b569db4062ab85adaa05f31ad8&forcePC=1774520664607,1688链接,04-07发布,20025330004,101.08,四月热招,1
供应食品级镁L-苏糖酸（99%）营养强化剂镁苏糖酸,500克,80,https://cf.shopee.com.my/file/cn-11134207-7r98o-lp4nl6t5otefe9,http://shopee.com.my/product/1284466737/28666120364,Others,null,IVCN202604032020,251919092343,https://detail.1688.com/offer/996280901275.html?spm=a26352.13672862.offerlist.4.79335895Kmjq8J&cosite=-&tracelog=p4p&_p_isad=1&clickid=43b7f32c608f446792f2734a8aa8a914&sessionid=7aa3668fc43d7f9e23e70e7b62213761&version=0,1688链接,04-07发布,28666120364,124.65,四月热招,1
ClearLab 硫磺润肤露可以缓解皮肤干燥和瘙痒，并提供持久的保湿和滋养效果。,1瓶（试用装）,2,https://cf.shopee.com.my/file/sg-11134201-8262n-mjfdf1ph22va8c,http://shopee.com.my/product/1700713305/43378083929,Bath & Body Care,"Body Cream, Lotion & Butter",IVCN202604032022,385443275005,https://detail.1688.com/offer/868010405851.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0b51056217748410993977667e0ea7&token=gGJNvPiB44hFzr9md1UGBH0huLqe7ySHujiIkMDY9sv%2BYxL53Il2IOvQvS1vefk2&version=0,1688链接,04-07发布,43378083929,4.95,四月热招,1
4瓶装山羊奶沐浴露（1200毫升）组合装 - 超级香氛,4瓶装山羊奶沐浴露（1200毫升）组合装 - 超级香氛,2.86,https://cf.shopee.vn/file/vn-11134207-7ras8-mbnbiebum2rrcf,http://shopee.vn/product/91198901/40206772617,Bath & Body Care,Body Wash & Soap,IVCN202604032024,280571894477,https://detail.1688.com/offer/736479834726.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i9&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,04-07发布,40206772617,2.86,四月热招,1
造型膏 500克 传统型 - ALFA LOOK 无色光泽效果,造型膏 500克 传统型 - ALFA LOOK 无色光泽效果,6.54,https://cf.shopee.com.br/file/br-11134207-81ztc-mjfxcjo4w7wma4,http://shopee.com.br/product/1691697581/58201464796,Hair Care,Hair Styling,IVCN202604032026,199615361662,https://detail.1688.com/offer/795752906330.html?spm=a26352.13672862.offerlist.24.66ad1e629dKZbY&offerId=795752906330&sortType=&pageId=&abBizDataType=cbuOffer&trace_log=normal&uuid=e66c48a7a4584e84b823a76fa55d07e4&skuId=5430683929546&forcePC=1774521043178,1688链接,04-07发布,58201464796,6.55,四月热招,1
Kirkland Essence 男士防脱发护理套装 - 6 瓶装 - 现货,Kirkland Essence 男士防脱发护理套装 - 6 瓶装 - 现货,21.67,https://cf.shopee.com.br/file/cn-11134207-820l4-mkdyy7uufgnbc8,http://shopee.com.br/product/1642719464/50755785367,Hair Care,Hair Treatment,IVCN202604032028,400522658605,无同款,1688链接,04-07发布,50755785367,21.67,四月热招,1
Juba护发计划，搭配Widi重建黄油发膜,Juba护发计划，搭配Widi重建黄油发膜,3.6,https://cf.shopee.com.br/file/sg-11134201-7rdx6-lzi572gp8nsk56,http://shopee.com.br/product/1093028976/23297629771,Hair Care,Hair Treatment,IVCN202604032030,149540098793,https://detail.1688.com/offer/1028615267375.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i7&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,04-07发布,23297629771,89.68,四月热招,1
Nativa Spa 黑李子身体保湿补充装 350毫升,Nativa Spa 黑李子身体保湿补充装 350毫升,3.54,https://cf.shopee.com.br/file/br-11134207-7r98o-m997fgbwv1vdd7,http://shopee.com.br/product/206689380/20499714815,Bath & Body Care,"Body Cream, Lotion & Butter",IVCN202604032032,238784720577,https://detail.1688.com/offer/983473666859.html?spm=a26352.13672862.offerlist.4.60f172a2zmLVVL&offerId=983473666859&sortType=&pageId=&abBizDataType=cbuOffer&hotSaleSkuId=5953748765028&trace_log=normal&uuid=2daaa4b569db4062ab85adaa05f31ad8&forcePC=1774520664607,1688链接,04-07发布,20499714815,3.54,四月热招,1
TodoDia止汗膏除臭剂,棉花牛奶,15.49,https://cf.shopee.com.br/file/br-11134207-81ztc-mj5od85bcuf73b,http://shopee.com.br/product/316025861/58252744472,Bath & Body Care,Body Deodorants,IVCN202604032034,199183989878,https://detail.1688.com/offer/923457884399.html?spm=a26352.13672862.offerlist.45.14c21e62yO29pO&offerId=923457884399&sortType=&pageId=&abBizDataType=cbuOffer&trace_log=normal&uuid=6fc497c588434b9096632a1dfea2cd0c&skuId=5800779013108&forcePC=1774410137306,1688链接,04-07发布,58252744472,15.49,四月热招,1
Hot Sale#仁和匠心毛囊清洁洗发水丰盈蓬松去油去屑二硫化硒除螨控油洗发露2uu,头发清洁洗发水,4.64,https://cf.shopee.com.my/file/sg-11134201-7rcdy-m6gz767c16oxd4,http://shopee.com.my/product/1117444886/27726827464,Hair Care,Shampoo,IVCN202604032036,223826827930,https://detail.1688.com/offer/745697229298.html?spm=a26352.b28411319/2508.0.0,1688链接,04-07发布,27726827464,4.65,四月热招,1
Komi 日本染发洗发水 500ml 瓶装,黑色的,5.6,https://cf.shopee.vn/file/vn-11134207-820l4-mdy6dwdaa0oy5e,http://shopee.vn/product/368505987/42915419905,Hair Care,Shampoo,IVCN202604032038,261273054309,https://detail.1688.com/offer/741350728304.html?lang=zh&kjSource=pc&fromkv=refer%3AHVDFOR2TGRCFGTSGKJLUWVCDKFGDIM2UJFGUUVCHKVMUIT2NKJMUOTKZIREVQM2NJ5BEMV2LGZGFQTRVLJDUSVJTIZGUMWSHI4ZEGN2HIUZVIT2NLJNEQQKZIREU4USZJBCTGRCTLAZTGUCVHU6T2PJ5JU111111&bizType=saasTool&customerId=alipriceLP,1688链接,04-07发布,42915419905,16.11,四月热招,1
【买一送一】Estained 原装发棒，护发产品，15克，发棒,2片[芦荟+樱花],2.3,https://cf.shopee.ph/file/ph-11134207-81ztm-mk21y82oor9c2f,http://shopee.ph/product/1432849716/40206025118,Hair Care,Hair Styling,IVCN202604032040,216135036815,https://detail.1688.com/offer/986336434359.html?lang=zh&kjSource=pc&fromkv=refer%3AHVDFOR2TGRCFGTSGKJLUWVCDKFGDINCUKFHFEVCHJUZUISKNLJKUOTJSKRJVQM2NJ5BEMV2LGZGFQTRVLJDUSVJTIZGUMWSHI4ZEGN2HIUZVIT2OIJIUOQKZIRGU6QSRI5CVURCLLAZTGUCVHU6T2PJ5JU111111&bizType=saasTool&customerId=alipriceLP,1688链接,04-07发布,40206025118,2.3,四月热招,1
【法国产品，附完整收据】法国Chateau Rouge美白身体乳，最新款,新款翻盖式水瓶，400毫升,35.5,https://cf.shopee.vn/file/vn-11134207-7r98o-lv2uj4x510xlea,http://shopee.vn/product/75832804/23381768867,Bath & Body Care,"Body Cream, Lotion & Butter",IVCN202604032042,176462975426,https://detail.1688.com/offer/983473666859.html?spm=a26352.13672862.offerlist.4.60f172a2zmLVVL&offerId=983473666859&sortType=&pageId=&abBizDataType=cbuOffer&hotSaleSkuId=5953748765028&trace_log=normal&uuid=2daaa4b569db4062ab85adaa05f31ad8&forcePC=1774520664607,1688链接,04-07发布,23381768867,49.64,四月热招,1
【3盒组合装】DOBATUNG染发洗发水（含3包免费ASAPA护发素）,深棕色,5,https://cf.shopee.vn/file/vn-11134207-7ra0g-m86fzk289gg2e2,http://shopee.vn/product/985066436/28543991753,Hair Care,Hair Colour,IVCN202604032044,310419367953,https://detail.1688.com/offer/879297768861.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23cf.shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,04-07发布,28543991753,24.51,四月热招,4
美白护肤组合：Bunnie 谷胱甘肽香皂 80g 和 Bunnie 亮肤润肤霜 200g - 有助于使全身肤色加倍。,1盒,3.94,https://cf.shopee.vn/file/vn-11134207-820l4-mi5p8x2ncydk02,http://shopee.vn/product/1607966135/45853017286,Bath & Body Care,"Body Cream, Lotion & Butter",IVCN202604032046,390288562181,https://detail.1688.com/offer/889678038214.html?spm=a26352.13672862.offerlist.51.2bac2a124xX9AH&cosite=-&tracelog=p4p&_p_isad=1&clickid=c0a89bf7b543432f8c204aac43ab53c0&sessionid=9276140caa43a9eaade07e56fe2b0aaa,1688链接,04-07发布,45853017286,3.94,四月热招,1
旅行装身体油 LOOKMEPRETTY ORGANICA 30毫升 保湿香氛身体油,瓦伦西亚·布鲁姆,4.2,https://cf.shopee.com.my/file/my-11134207-820la-mjtszjgcy32a11,http://shopee.com.my/product/19620562/42770561513,Bath & Body Care,Body Oil,IVCN202604032048,310603647178,https://detail.1688.com/offer/942409546295.html?spm=a26352.13672862.offerlist.8.32607115re0JZz&offerId=942409546295&sortType=&pageId=&abBizDataType=cbuOffer&trace_log=normal&uuid=3bc3c02d51c84ff1810e9340330e7902&skuId=5844225645151&forcePC=1774844919633,1688链接,04-07发布,42770561513,14.85,四月热招,2
黄蒜祛肿油，用于甲状腺治疗,1瓶，60毫升,1.2,https://cf.shopee.ph/file/sg-11134201-825zx-mk7w9z9dgd8odc,http://shopee.ph/product/1676659788/52155717906,Bath & Body Care,Massage Oil,IVCN202604032050,400517851755,https://detail.1688.com/offer/925671961297.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i6&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,1688链接,04-07发布,52155717906,7.82,四月热招,3
适用于额头稀疏、遮盖细纹、填补阴影的染发粉,4#,10.5,https://cf.shopee.com.br/file/cn-11134207-820l4-mg947bgcvz7z0e,http://shopee.com.br/product/613677359/44075817141,Hair Care,Hair Styling,IVCN202604032052,355013939479,https://detail.1688.com/offer/560299791241.html?lang=zh&kjSource=pc&fromkv=refer%3AHVDFOR2TGRCFGTSGKJLUWVCDKFGDIMSUJVGUEU2IIU2FIT2PJJJEOSJSIRBVQM2NJ5BEMV2LGZGFQTRVLJDUSVJTIZGUMWSHI4ZEGN2HIUZVIT2NLJNEONC2KRFU6QSSJBCVSRCHLAZTGUCVHU6T2PJ5JU111111&bizType=saasTool&customerId=alipriceLP,1688链接,04-07发布,44075817141,14.03,四月热招,2
【正品】内含二维码验证 新疆七绿草本洗发水，促进头发生长（请查看背面实物照片）,加大网袋,4.5,https://cf.shopee.vn/file/vn-11134207-820l4-miy4r7h8b30g4b,http://shopee.vn/product/1639172560/43570998228,Hair Care,Shampoo,IVCN202604032054,310381196612,https://detail.1688.com/offer/990781719056.html?lang=zh&kjSource=pc&fromkv=refer%3AHVDFOR2TGRCFGTSGKJLUWVCDKFGDINCUKNGUEWCIIFMVIT2NJJNEOQJSKRGVQM2NJ5BEMV2LGZGFQTRVLJDUSVJTIZGUMWSHI4ZEGN2HIUZVIT2NLJNEONBTIRFU6SS2JBATIVCLLAZTGUCVHU6T2PJ5JU111111&bizType=saasTool&customerId=alipriceLP,1688链接,04-07发布,43570998228,11.55,四月热招,1
BEBECO 身体乳，一款具有浪漫香氛的亮肤身体乳，BEBECO 花香浪漫身体乳 300毫升,BEBECO 身体乳，一款具有浪漫香氛的亮肤身体乳，BEBECO 花香浪漫身体乳 300毫升,12.8,https://cf.shopee.vn/file/vn-11134207-7r98o-lz624390z735e2,http://shopee.vn/product/70178332/13289697472,Bath & Body Care,"Body Cream, Lotion & Butter",IVCN202604032056,172199496190,https://detail.1688.com/offer/580954409774.html?spm=a26352.13672862.offerlist.46.d4741e62hd49uM&offerId=580954409774&sortType=&pageId=&abBizDataType=cbuOffer&trace_log=normal&uuid=2c672b64b000487b84e53ffc87b75c1b&skuId=4515707498246&forcePC=1774507520983,1688链接,04-07发布,13289697472,32.47,四月热招,1
